listing.garden;listing.suites;listing.bathtub;listing.pricingInfo.yearlyIptu;listing.pricingInfo.monthlyCondoFee;listing.address.neighborhood;listing.totalAreas;listing.pricingInfo.rentalPrice;listing.hottub;listing.sportcourt;listing.soundproofing;listing.furnished;listing.unitsOnTheFloor;listing.unitFloor;listing.bedrooms;listing.address.zone;listing.parkingSpaces;listing.bathrooms;listing.tenniscourt;listing.pool;listing.partyhall;listing.guestpark;listing.barbgrill;listing.playground;listing.usableAreas;listing.backyard;listing.fireplace;listing.gym;listing.floors;imvl_type;listing.mountainview;listing.sauna;listing.imvl_month;listing.imvl_year;listing.imvl_season
False;1.0;False;106.0;650.0;Andaraí;77.0;1.3;False;False;False;True;0.0;0.0;1;Zona Norte;1.0;2;False;False;False;False;False;False;77.0;False;False;False;4.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;185.0;900.0;Copacabana;43.0;2.415;False;False;False;False;0.0;0.0;1;Zona Sul;0.0;2;False;False;False;False;False;False;43.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;114.0;621.0;Tijuca;59.0;1.5;False;False;False;False;0.0;0.0;1;Zona Norte;0.0;3;False;False;False;False;False;False;59.0;False;False;False;10.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;57.0;700.0;Freguesia;65.0;1.575;False;True;False;False;0.0;0.0;1;Zona Oeste;1.0;1;False;True;True;False;True;True;65.0;False;False;False;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;0.0;441.0;Méier;61.0;1.4;False;False;False;False;0.0;0.0;1;Zona Norte;1.0;2;False;False;False;False;False;False;61.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;57.0;950.0;Vila Isabel;60.0;1.1;False;False;False;False;0.0;0.0;1;Zona Norte;1.0;1;False;False;False;False;False;False;60.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;150.0;600.0;Ipanema;47.0;2.5;False;False;False;True;16.0;0.0;1;Zona Sul;0.0;1;False;False;False;False;False;False;45.0;False;False;False;7.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;399.0;520.0;Copacabana;40.0;1.7;False;False;False;False;0.0;2.0;1;Zona Sul;0.0;1;False;False;False;False;False;False;40.0;False;False;False;12.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;325.0;900.0;Leblon;66.0;4.8;False;False;False;False;4.0;6.0;1;Zona Sul;0.0;2;False;False;False;False;False;False;66.0;False;False;False;8.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;110.0;430.0;Pechincha;60.0;1.0;False;False;False;False;0.0;0.0;1;Zona Oeste;1.0;1;False;False;False;False;True;False;60.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;26.0;650.0;Andaraí;40.0;1.0;False;False;False;False;0.0;0.0;1;Zona Norte;0.0;1;False;False;False;False;False;False;40.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;1.3;881.0;Leme;40.0;1.9;False;False;False;False;0.0;7.0;1;Zona Sul;0.0;1;False;False;False;False;False;False;40.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;678.0;Madureira;40.0;1.3;False;False;False;True;0.0;0.0;1;Zona Norte;1.0;1;False;True;True;False;True;False;40.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;196.0;850.0;Copacabana;40.0;1.8;False;False;False;False;5.0;5.0;1;Zona Sul;0.0;2;False;False;False;False;False;False;40.0;False;False;False;10.0;apartamentos;False;False;5;2023;Outono
True;0.0;False;220.0;1340.0;Barra da Tijuca;64.0;3.0;False;False;False;False;0.0;0.0;1;Zona Oeste;1.0;1;False;True;True;False;True;True;64.0;False;False;False;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;50.0;900.0;Jacarepaguá;38.0;1.642;False;False;False;True;0.0;0.0;1;Zona Oeste;1.0;1;False;True;True;False;True;False;38.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
True;1.0;False;0.0;700.0;Copacabana;25.0;1.2;False;False;False;False;8.0;5.0;1;Zona Sul;0.0;1;False;False;False;False;False;False;20.0;False;False;False;8.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;0.0;420.0;Centro;40.0;1.1;False;False;False;False;0.0;0.0;1;Zona Central;0.0;1;False;False;False;False;False;False;40.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;345.0;1075.0;Botafogo;50.0;2.2;False;False;False;False;0.0;0.0;1;Zona Sul;1.0;1;False;True;False;False;True;False;50.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;0.0;689.0;Grajaú;50.0;1.6;False;False;False;False;0.0;0.0;1;Zona Norte;1.0;1;False;False;False;False;False;False;50.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;0.0;False;67.0;380.0;Anil;40.0;1.2;False;False;False;False;0.0;0.0;1;Zona Oeste;1.0;1;False;True;True;False;True;True;40.0;False;False;True;1.0;apartamentos;False;False;2;2023;Verão
False;1.0;False;102.0;775.0;Pechincha;60.0;1.344;False;False;False;False;0.0;0.0;1;Zona Oeste;1.0;2;False;False;True;False;True;False;60.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;134.0;676.0;Copacabana;42.0;2.5;False;False;False;True;4.0;2.0;1;Zona Sul;0.0;1;False;False;False;False;False;False;42.0;False;False;False;10.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;122.0;350.0;Botafogo;42.0;2.0;False;False;False;False;0.0;6.0;1;Zona Sul;0.0;1;False;False;False;False;False;False;42.0;False;False;False;3.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;82.0;570.0;Flamengo;37.0;1.65;False;False;False;False;0.0;6.0;1;Zona Sul;0.0;1;False;False;False;False;False;False;37.0;False;False;False;8.0;apartamentos;False;False;5;2023;Outono
True;0.0;False;0.0;650.0;Tanque;59.0;1.1;False;False;False;False;0.0;0.0;1;Zona Oeste;1.0;2;False;False;True;False;True;True;59.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;250.0;Jardim Guanabara;60.0;1.7;False;False;False;False;0.0;0.0;1;Zona Norte;1.0;1;False;False;False;False;False;False;60.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;270.0; Vila Valqueire;60.0;1.0;False;False;False;False;0.0;0.0;1;Zona Norte;0.0;1;False;False;True;False;False;True;60.0;False;False;False;3.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;124.0;1050.0;Grajaú;63.0;1.9;False;False;False;False;0.0;0.0;1;Zona Norte;1.0;2;False;False;False;False;False;False;63.0;False;False;False;3.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;0.0;310.0;Centro;40.0;1.5;False;False;False;False;0.0;0.0;1;Zona Central;0.0;1;False;False;False;False;False;False;40.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;0.0;False;0.0;600.0;Recreio Dos Bandeirantes;36.0;1.7;False;False;False;False;0.0;0.0;1;Zona Oeste;1.0;1;False;True;True;False;True;True;36.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
True;1.0;False;1.25;796.0;Freguesia- Jacarepaguá;50.0;2.3;False;False;False;False;0.0;0.0;1;Zona Oeste;1.0;1;False;True;False;False;True;False;50.0;False;False;False;1.0;apartamentos;False;False;4;2023;Outono
False;0.0;False;124.0;1152.0;Laranjeiras;36.0;2.2;False;False;False;True;11.0;7.0;1;Zona Sul;1.0;1;False;True;True;False;False;False;36.0;False;False;True;8.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;105.0;799.0;Copacabana;40.0;2.4;False;False;False;False;0.0;0.0;1;Zona Sul;0.0;1;False;False;False;False;False;False;40.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;118.0;492.0;Barra da Tijuca;42.0;3.5;False;True;False;True;0.0;0.0;1;Zona Oeste;1.0;1;False;True;True;False;True;True;42.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;67.0;330.0;Santa Teresa;55.0;2.1;False;False;False;False;0.0;0.0;1;Zona Central;0.0;1;False;False;True;False;True;False;55.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;114.0;734.0;Ipanema;34.0;2.1;False;False;False;True;0.0;0.0;1;Zona Sul;0.0;1;False;False;False;False;False;False;34.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;60.0;900.0;Jacarepaguá;42.0;1.6;False;False;False;True;0.0;0.0;1;Zona Oeste;1.0;1;False;True;True;False;True;True;42.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;139.0;586.0;Copacabana;42.0;1.55;False;False;False;False;0.0;0.0;1;Zona Sul;0.0;1;False;False;False;False;False;False;42.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;689.0;Catete;32.0;2.95;False;False;False;True;12.0;10.0;1;Zona Sul;0.0;1;False;False;False;False;False;False;32.0;False;False;False;12.0;apartamentos;False;False;5;2023;Outono
True;0.0;False;129.0;541.0;Barra da Tijuca;36.0;2.2;False;True;False;False;0.0;26.0;1;Zona Oeste;1.0;1;False;True;True;False;True;True;36.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;0.0;240.0;Portuguesa;35.0;1.1;False;False;False;False;0.0;0.0;1;Zona Norte;1.0;1;False;False;False;False;False;False;35.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;16.0;477.0;Curicica;55.0;1.9;False;False;False;True;0.0;2.0;1;Zona Oeste;1.0;1;False;True;False;False;False;False;55.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;94.0;689.0;Jardim Carioca;70.0;1.0;False;False;False;False;1.0;1.0;1;Zona Norte;0.0;1;False;False;False;False;False;False;70.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;720.0;Vila Isabel;54.0;1.65;False;True;False;False;0.0;0.0;1;Zona Norte;1.0;1;False;True;True;False;True;True;54.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;250.0;Portuguesa;40.0;1.0;False;False;False;False;0.0;0.0;1;Zona Norte;0.0;1;False;False;False;False;False;False;40.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;250.0;Estacio;43.0;1.1;False;False;False;False;0.0;2.0;1;Zona Central;0.0;1;False;False;False;False;False;False;43.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;258.0;720.0;Ipanema;46.0;3.8;False;False;False;False;6.0;7.0;1;Zona Sul;1.0;1;False;False;False;False;False;False;46.0;False;False;False;8.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;500.0;Maracanã;40.0;1.3;False;False;False;True;0.0;0.0;1;Zona Norte;0.0;1;False;False;False;False;False;False;40.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;74.0;476.0;Urca;40.0;2.5;False;False;False;False;0.0;0.0;1;Zona Sul;0.0;1;False;False;False;False;False;False;40.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;199.0;600.0;Copacabana;42.0;2.6;False;False;False;True;0.0;5.0;1;Zona Sul;0.0;2;False;False;False;False;False;False;42.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;0.0;900.0;Copacabana;43.0;2.415;False;False;False;False;4.0;5.0;1;Zona Sul;0.0;1;False;False;False;False;False;False;43.0;False;False;False;10.0;apartamentos;False;False;5;2023;Outono
True;0.0;False;720.0;770.0;Andaraí;58.0;1.2;False;True;False;False;0.0;8.0;1;Zona Norte;1.0;2;False;True;True;True;True;True;58.0;False;False;True;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;325.0;Vila Isabel;47.0;1.15;False;False;False;False;0.0;0.0;1;Zona Norte;0.0;1;False;False;False;False;False;False;47.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;0.0;False;0.0;250.0;Portuguesa;40.0;1.0;False;False;False;False;0.0;1.0;1;Zona Norte;0.0;1;False;False;False;False;False;False;40.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;60.0;345.0;Santa Teresa;46.0;1.9;False;False;False;False;0.0;6.0;1;Zona Central;0.0;1;False;False;True;False;False;False;46.0;False;False;True;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;65.0;877.0;Jacarepaguá;43.0;1.6;False;False;False;True;16.0;1.0;1;Zona Oeste;1.0;1;False;True;False;False;True;False;43.0;False;False;True;14.0;apartamentos;False;True;4;2023;Outono
False;0.0;False;2.671;769.0;Copacabana;61.0;2.8;False;False;False;False;0.0;10.0;1;Zona Sul;1.0;2;False;False;True;False;False;True;61.0;False;False;False;4.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;503.0;São Cristóvão;52.0;1.25;False;False;False;False;0.0;5.0;1;Zona Norte;1.0;1;False;False;True;False;False;False;52.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;54.0;516.0;Vila da Penha;65.0;1.2;False;False;False;False;0.0;7.0;1;Zona Norte;0.0;1;False;False;False;False;False;False;65.0;False;False;False;0.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;689.0;Grajaú;40.0;1.579;False;False;False;False;0.0;0.0;1;Zona Norte;0.0;1;False;False;False;False;False;False;40.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;76.0;709.0;Andaraí;54.0;1.9;False;False;False;False;0.0;0.0;1;Zona Norte;0.0;2;False;False;False;False;False;False;54.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;380.0;Vista Alegre;35.0;1.2;False;False;False;False;0.0;15.0;1;Zona Norte;1.0;1;False;True;True;False;True;True;35.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;185.0;900.0;Copacabana;44.0;2.5;False;False;False;True;0.0;0.0;1;Zona Sul;0.0;1;False;False;False;False;False;False;44.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;396.0;Pechincha;60.0;1.22;False;False;False;False;0.0;0.0;1;Zona Oeste;1.0;2;False;False;False;False;False;False;60.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;120.0;780.0;Lapa;46.0;2.3;False;False;False;True;15.0;5.0;1;Zona Central;0.0;1;False;True;True;False;False;False;46.0;False;False;True;10.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;135.0;726.0;Tijuca;65.0;1.9;False;False;False;False;0.0;2.0;1;Zona Norte;1.0;1;False;False;False;False;False;True;65.0;False;False;False;4.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;250.0;Irajá;55.0;1.2;False;False;False;False;0.0;0.0;1;Zona Norte;0.0;1;False;False;False;False;False;False;55.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;700.0;São Cristóvão;49.0;1.18;False;False;False;True;0.0;0.0;1;Zona Norte;0.0;1;False;False;False;False;False;False;49.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;170.0;Flamengo;27.0;1.6;False;False;False;False;0.0;0.0;1;Zona Sul;0.0;1;False;False;False;False;False;False;27.0;False;False;False;0.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;145.0;590.0;Ipanema;33.0;2.9;False;False;False;False;0.0;0.0;1;Zona Sul;0.0;1;False;False;False;False;False;False;33.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;689.0;Freguesia- Jacarepaguá;72.0;1.3;False;False;False;False;0.0;2.0;1;Zona Oeste;0.0;1;False;False;False;False;False;False;72.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;155.0;1274.0;Gávea;49.0;2.1;False;False;True;False;8.0;3.0;1;Zona Sul;0.0;2;False;False;False;False;False;False;49.0;False;False;False;4.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;0.0;510.0;Centro;40.0;1.5;False;False;False;False;11.0;0.0;1;Zona Central;0.0;1;False;False;False;False;False;False;40.0;False;False;False;10.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;1000.0;Copacabana;43.0;3.0;False;False;False;True;0.0;0.0;1;Zona Sul;0.0;1;False;False;False;False;False;False;43.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;76.0;595.0;Tijuca;49.0;1.5;False;False;False;False;0.0;3.0;1;Zona Norte;1.0;2;False;False;False;False;False;False;49.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;110.0;457.0;Pechincha;61.0;1.3;False;False;False;False;0.0;1.0;1;Zona Oeste;1.0;1;False;False;False;False;False;False;61.0;False;False;False;6.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;0.0;500.0;Centro;50.0;1.9;False;False;False;False;0.0;0.0;1;Zona Central;0.0;1;False;False;False;False;False;False;50.0;False;False;False;11.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;335.0; Praia da Bandeira;50.0;1.15;False;False;False;False;0.0;0.0;1;Zona Norte;1.0;1;False;False;False;False;False;False;50.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;87.0;650.0;Tijuca;44.0;2.3;False;False;False;False;0.0;0.0;1;Zona Norte;0.0;1;False;False;False;False;False;False;44.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;134.0;697.0;Flamengo;55.0;3.8;False;False;False;False;0.0;0.0;1;Zona Sul;0.0;2;False;False;False;False;False;False;55.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;138.0;961.0;Copacabana;41.0;1.7;False;False;False;False;2.0;7.0;1;Zona Sul;0.0;1;False;False;False;False;False;False;41.0;False;False;False;12.0;apartamentos;False;False;3;2023;Verão
False;0.0;False;64.0;888.0;Taquara;38.0;1.3;False;True;False;False;0.0;0.0;1;Zona Oeste;1.0;1;False;True;True;False;True;True;38.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;0.0;213.0;Penha;55.0;1.0;False;False;False;True;0.0;0.0;1;Zona Norte;0.0;1;False;False;False;False;False;False;55.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;123.0;760.0;Copacabana;36.0;2.0;False;False;False;False;3.0;2.0;1;Zona Sul;0.0;1;False;False;False;False;False;False;36.0;False;False;False;10.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;480.0;Vila Isabel;58.0;1.4;False;False;False;False;0.0;2.0;1;Zona Norte;0.0;2;False;False;False;False;False;False;58.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;90.0;534.0;Copacabana;35.0;2.0;False;False;False;False;0.0;11.0;1;Zona Sul;0.0;1;False;False;False;False;False;False;35.0;False;False;False;12.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;300.0;905.0;Barra da Tijuca;60.0;5.0;False;False;False;False;0.0;0.0;1;Zona Oeste;1.0;1;False;True;True;False;True;True;60.0;False;False;False;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;52.0;575.0;Taquara;47.0;1.2;False;False;False;False;0.0;0.0;1;Zona Oeste;1.0;1;False;True;True;False;False;True;47.0;False;False;True;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;363.0;Santa Teresa;30.0;1.2;False;False;False;False;0.0;0.0;1;Zona Central;0.0;1;False;False;True;False;True;True;30.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;450.0; Praia da Bandeira;40.0;1.4;False;False;False;False;0.0;0.0;1;Zona Norte;0.0;1;False;False;False;False;False;False;40.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;80.0;500.0;Copacabana;33.0;1.6;False;False;False;False;0.0;0.0;1;Zona Sul;1.0;1;False;False;False;False;False;False;33.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;0.0;False;2.15;1350.0;Barra da Tijuca;62.0;2.8;False;True;False;False;8.0;6.0;1;Zona Oeste;1.0;1;True;True;True;False;True;False;62.0;False;False;True;15.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;0.0;689.0;Vista Alegre;65.0;1.1;False;False;False;False;0.0;0.0;1;Zona Norte;0.0;1;False;False;False;False;False;False;65.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;63.0;750.0;Tijuca;60.0;1.3;False;False;False;False;0.0;0.0;1;Zona Norte;0.0;1;False;False;False;False;False;False;60.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;0.0;False;0.0;669.0;Campo Grande;35.0;1.2;False;False;False;True;0.0;0.0;1;Zona Oeste;1.0;1;False;True;True;False;True;True;35.0;False;False;False;1.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;80.0;490.0;Vargem Pequena;50.0;2.0;False;False;False;False;0.0;0.0;1;Zona Oeste;1.0;1;False;True;False;False;False;False;50.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;378.0;Praça da Bandeira;38.0;1.2;False;False;False;False;6.0;7.0;1;Zona Norte;0.0;1;False;False;False;False;False;False;38.0;False;False;False;10.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;380.0;Grajaú;50.0;1.23;False;False;False;False;0.0;0.0;1;Zona Norte;1.0;1;False;False;True;False;True;False;50.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;119.0;542.0;Barra da Tijuca;38.0;3.2;False;True;False;True;0.0;0.0;1;Zona Oeste;1.0;1;False;True;False;False;True;False;38.0;False;False;True;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;140.0;600.0;Copacabana;45.0;2.4;False;False;False;False;0.0;4.0;1;Zona Sul;0.0;1;False;False;False;False;False;False;45.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;1.0;False;180.0;1253.0;Botafogo;38.0;2.8;False;False;False;True;0.0;2.0;1;Zona Sul;1.0;1;False;True;True;False;False;True;38.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;89.0;600.0;Taquara;75.0;2.5;False;False;False;False;0.0;0.0;1;Zona Oeste;2.0;1;False;False;True;False;True;True;75.0;False;False;False;1.0;apartamentos;False;True;5;2023;Outono
